zinc_id,smiles
ZINC000000967372,c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1
ZINC000090755926,C=C(C)CCC=C(C)C
ZINC000064624483,CCCCCCCC/C=C\C(=O)O
ZINC000001710634,Cn1c2ccccc2c2ccccc21
ZINC000070163664,Br[C@H]1CCc2ccccc21
ZINC000008614798,CC(C)c1nc(C(F)(F)F)cs1
ZINC000002039651,CCCCCc1ccc(C)cc1O
ZINC000095931702,Cc1ccc(CCl)c(Cl)c1
ZINC000113416153,COc1cc(C)cc(C(F)(F)F)c1
ZINC000006404381,Cc1ccnc(NC2CCCCC2)c1
ZINC000098043855,O=[N+](Nc1ccccc1)c1ccccc1
ZINC000015781953,Cc1ccc(Nc2ccccc2)nc1
ZINC000004521084,CCCCCC1=C(C)CCC1=O
ZINC000002020019,CC(C)CCC[C@H](C)NC(C)C
ZINC000019772313,CCc1ccc(NC(C)C)cc1
ZINC000049588071,Fc1cc(Cl)cc(C(F)(F)F)c1
ZINC000059020197,C[C@@](F)(Cl)C(Cl)(Cl)Cl
ZINC000001847401,FC(F)(F)Sc1ccccc1
ZINC000002164694,CC(C)c1ccc(C[C@@H](C)C=O)cc1
ZINC000014881035,CCCCCCCCCCOCO
ZINC000019909905,CCNc1ccc(C(F)(F)F)cc1
ZINC000000164773,Cc1cccc(Cl)c1N=C=S
ZINC000004242216,CC(C)(C)c1ccc(CS)cc1
ZINC000002169599,CCCCCC[C@@H]1CCCC1=O
ZINC000014649287,CCCCCSSC
ZINC000015272539,CC/C=C\CCC(OCC)OCC
ZINC000002164102,CCCCC[C@@](C)(O)CCC
ZINC000001693679,CCCCCCC1O[C@H](C)[C@@H](C)O1
ZINC000035284904,[N-]=[N+]=Nc1cc(Cl)ccc1F
ZINC000091301721,Clc1ccnc(Cl)c1Cl
ZINC000095709890,CC(C)(C)c1ccc(Cl)c(O)c1
ZINC000004829973,CO[C@@H]1C[C@@H](C)CC[C@H]1C(C)C
ZINC000071768119,CC1=CC[C@H](C(C)C)CC1
ZINC000005133146,c1cc2cccc3cccc(c1)-n-2-3
ZINC000037467035,Cc1cccc([C@H](N)C(C)(C)C)c1
ZINC000042581840,[N-]=[N+]=Nc1ccc(Cl)c(F)c1
ZINC000002540452,N#CCCc1cccc(C(F)(F)F)c1
ZINC000003870304,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O
ZINC000042375098,CC(C)(C)[C@H](N)CCC1CCCC1
ZINC000002579212,CCC#CCCCCC#CCC
ZINC000123197142,CCCC(C)(C)NCc1cccs1
ZINC000000967183,C1CCC(C[C@@H]2CCCCN2)CC1
ZINC000033832792,C[C@H]1CSSSS1
ZINC000005331460,Nc1cccc2c(Cl)cccc12
ZINC000002511086,CSc1cccc(C(F)(F)F)c1
ZINC000033952120,CCCc1ccsc1C
ZINC000015204797,CCSS[C@@H](CC)SC
ZINC000000162006,CC(=O)c1sc2ccccc2c1C
ZINC000001849897,c1ccc(CCC[C@@H]2CCCO2)cc1
ZINC000001438469,Cc1ccccc1-c1ccc(N)cc1
ZINC000141821600,CCC[C@@H](CC)CCCCCO
ZINC000052945181,ClCCc1cccc(Cl)c1
ZINC000004245351,CC(C)c1nc2ccc(N)cc2s1
ZINC000062238393,CSCCCCCCC#[N+][O-]
ZINC000042176526,CC1(Nc2ccccc2N)CCCC1
ZINC000001600090,Oc1ccccc1C1CCCC1
ZINC000002539613,C[C@H]1CC[C@H]2C[C@@H]1C2(C)C
ZINC000002000475,CCCCC[C@H](N)c1ccccc1
ZINC000095618244,CCCCCCC[C@H]1OC[C@@H](C)O1
ZINC000002599003,Clc1cc(-c2ccccc2)ccn1
ZINC000001591830,C=CCCCCCCCCC(=O)OC
ZINC000032009093,O=C1CC[C@@H](c2ccc(Cl)cc2)C1
ZINC000062797334,CCC[C@@H](O)c1cc2ccccc2o1
ZINC000019921045,CC(C)CNc1ccc(Cl)cc1
ZINC000002018420,C=C[C@@H](CCCCC)OC(=O)CCC
ZINC000003652782,C=C[C@]1(C)CCC(=O)C[C@@H]1C(=C)C
ZINC000004641380,CC/C=C\C/C=C\C/C=C\CCO
ZINC000033833395,C/C=C/SSCCC
ZINC000059063633,CC1(C)C[C@]2(C)CC[C@H]1C2
ZINC000002564318,Cc1cc(Cl)c2cccc(F)c2n1
ZINC000000155990,O=C(O)c1ccccc1-c1ccccc1
ZINC000049634871,Cl[C@H]1CCCc2ccccc21
ZINC000039088480,Fc1cccc2ccsc12
ZINC000002530004,Fc1cc(Cl)ccc1CCl
ZINC000000154529,CC(=O)c1ccc(F)c2ccccc12
ZINC000000967825,C1=C[C@H]2O[C@H]2c2ccc3ccccc3c21
ZINC000169927402,CC(C)(C)C[C@@H](C#N)O[Si](C)(C)C
ZINC000098096609,C#CC1CCC(C(C)(C)C)CC1
ZINC000082530297,C[C@H](N)c1cc(Cl)cc(Cl)c1
ZINC000002525693,O=Cc1ccccc1-c1cccs1
ZINC000001718562,Oc1ccc(Cl)c(C(F)(F)F)c1
ZINC000003864766,CCC(=O)C12CC3CC(CC(C3)C1)C2
ZINC000032009429,CC(C)C(=O)Cc1ccc(Cl)cc1
ZINC000001675443,CCCCCCc1cccnc1
ZINC000002384851,OCCCCCCCc1ccccc1
ZINC000000120502,c1coc(CSCc2ccco2)c1
ZINC000002539050,Cc1c[nH]c2ccc(Cl)cc12
ZINC000000159504,N#Cc1ccc(C(Cl)Cl)cc1
ZINC000021949703,CCc1c([C@@H](C)N)oc2ccccc12
ZINC000000388384,Cc1ccc(Cl)c(Cl)c1
ZINC000038973397,CCC[C@H]1CCc2ccccc2N1
ZINC000060194480,C[C@H]1CC[C@H]2[C@@H](C1)C2(C)C
ZINC000009915847,COc1ccc([C@@H](C)C(C)C)cc1
ZINC000000162047,Cc1c(C=O)sc2ccccc12
ZINC000062719680,C[C@@H]1CC(=O)C[C@@H](c2ccccc2)C1
ZINC000169743187,CC(C)C[Si](Cl)(Cl)Cl
ZINC000086034091,CC(C)C1=CC[C@H](C)C=C1
ZINC000008550406,Cc1ccc([C@@H](C#N)C(C)C)cc1
ZINC000002455693,Fc1cccc2sc(Cl)nc12
ZINC000034478943,CCC1(CC)CNc2ccccc21
ZINC000078954729,CC(C)=C/C=C\C(C)C
ZINC000100000331,[C-]#[N+]c1cc(Cl)ccc1C
ZINC000000101099,CC(=O)c1csc2ccccc12
ZINC000002570626,CCCCc1ccc(N=C=O)c(C)c1
ZINC000039271547,C[C@@H]1CC(C)(C)c2ccccc2N1
ZINC000001074359,Cc1ccc(-c2cccc(N)c2)cc1
ZINC000019879644,CCC[C@@H](C)Nc1ccccc1
ZINC000141850700,CCCCCC[C@@H](CC)CCO
ZINC000004744151,C/C=C\CCCCCCCC(=O)O
ZINC000014588868,CC1=CC[C@@H](C(C)(C)S)CC1
ZINC000057368655,CC(C)CC[C@@H](C)Br
ZINC000001690022,Cc1ccc(Br)cc1C
ZINC000084236801,CC1(C)C(=O)c2ccccc2C1(F)F
ZINC000001691310,CCO[C@@H](CCC#N)c1ccccc1
ZINC000003735152,Cc1ccc([C@@H]2CCCCCN2)s1
ZINC000001760822,Cc1ccc(C(C)C)cc1C
ZINC000019883150,Cc1ccccc1[C@@H](C)NCC(C)C
ZINC000002043707,CO[C@H](CCCl)c1ccc(C)cc1
ZINC000001677789,CCCCCOC(=O)CCCCC
ZINC000095704726,Fc1cc(Cl)cc2cccnc12
ZINC000095942537,Cc1ccc(C(C)(C)C)c(O)c1F
ZINC000100047459,C/C(=N\O)c1cc2ccccc2s1
ZINC000001690423,Fc1ccc(C(Cl)Cl)cc1
ZINC000034540372,CC(C)(N)Cc1ccc2ccccc2c1
ZINC000113281068,C=C/C(C)=C/C=C/C(=C)C
ZINC000065740329,Cc1ccc2c(c1)C[C@H]1C=CC=C[C@@H]1C2
ZINC000049701347,CC[C@@H](Cl)c1ccccc1
ZINC000002566138,CCC(=O)c1c(C)cc(C)cc1C
ZINC000035117221,CN[C@@H](c1ccc(Cl)cc1)C1CC1
ZINC000034140366,C=Cc1ccc(OC(F)(F)F)cc1
ZINC000000389637,O=C1CCCCCCCCCCO1
ZINC000001723107,S=C=NCc1cccc2ccccc12
ZINC000000155367,Cc1cc(Cl)c(C(C)C)cc1O
ZINC000002565171,Fc1cccc2c(Cl)ccnc12
ZINC000098095709,C/C=C/c1ccc(Br)cc1
ZINC000045237237,Cc1cc2nc(S)sc2cc1C
ZINC000238460954,C[C@@H]1CCCC[C@@]1(C)N=[N+]=[N-]
ZINC000001721656,CCCCC#CCCCC
ZINC000095215461,Fc1cc(OC(F)F)ccc1Cl
ZINC000033953548,C/C=C/C=C1/C(C)=CC(=O)CC1(C)C
ZINC000000145284,c1ccc(-c2ncc3ccccn23)cc1
ZINC000033838458,CC(=O)/C=C/C1=C(C)C=CCC1(C)C
ZINC000251662628,CC(C)[C@]12CC[C@@H](C)[C@@H]1C2
ZINC000001670986,C1CCC(C2CCCC2)C1
ZINC000001719264,Cc1cc(C)c(C(=O)CCl)c(C)c1
ZINC000001583950,CCCCCCCCCCOC=O
ZINC000064624269,C/C=C/CC/C=C/CC/C=C/C(=O)O
ZINC000111878002,CCCCCCC[C@H](CC)CO
ZINC000000403163,Fc1cc(Cl)ccc1Cl
ZINC000116790077,CCCCCCC[C@H](C)CCO
ZINC000000164429,ClCc1cccc(Cl)c1
ZINC000146651666,CC1(C)CC(C#N)CC(C)(C)C1
ZINC000001728368,O=C1CCCC/C1=C/c1ccccc1
ZINC000002509232,C[C@H](NC1CCCC1)c1ccccc1
ZINC000001581014,Cc1[nH]c2c(C)cccc2c1C
ZINC000040135785,C[C@H]1CC[C@@H](C)C[C@H]1C
ZINC000006092335,N#C/C=C/c1cccc(C(F)(F)F)c1
ZINC000095618193,CC[C@@H]1SC(CC(C)C)=N[C@@H]1C
ZINC000087493251,Cc1ccc(C(F)(F)F)nc1Cl
ZINC000095628726,CCC(CC)c1ccc(N)cc1
ZINC000116790074,CCCCCCC[C@@H](C)CCO
ZINC000001679561,CC(C)C[C@@H](C)N[C@H](C)CC(C)C
ZINC000005551187,C[C@@]12CCCC[C@@H]1Nc1ccccc12
ZINC000004530508,CC(C)[C@@H]1CCc2ccccc2C1=O
ZINC000100073178,c1ccc2c(c1)-c1ccccc1[C@@H]1O[C@@H]21
ZINC000019415361,N[C@@H](CC1CCCC1)c1ccccc1
ZINC000036438216,CCc1nc2ccc(Cl)cc2o1
ZINC000042401719,N[C@H]1CCCC[C@@H]1CC1CCCC1
ZINC000004200384,ClCc1coc(-c2ccccc2)n1
ZINC000060710721,Cc1cc(C)cc([C@@H]2CCCC2=O)c1
ZINC000100097437,CCCCCCCCn1ccnc1
ZINC000001728407,N#CSCc1ccccc1Cl
ZINC000008413423,Cc1ccc(C)n1-c1cccc(F)c1
ZINC000017322474,CCC(/C=C1\CCCCC1=O)CC
ZINC000000182010,Cc1nc2ccc3ccccc3c2o1
ZINC000000394749,CC(C)(C)c1ccc(O)c(Cl)c1
ZINC000002564038,Cc1ccc(-c2ccccn2)cc1
ZINC000059053365,[CH2-]CCCCCCC
ZINC000002567276,C=CCCCCCCCOC(C)=O
ZINC000042401716,N[C@H]1CCCC[C@H]1CC1CCCC1
ZINC000001482040,CCCC(N)(CCC)CCC
ZINC000000388379,N#CC1(c2ccc(Cl)cc2)CCC1
ZINC000001689600,CCc1cccc2ccccc12
ZINC000082766575,Fc1cccc2c(Cl)nccc12
ZINC000002169570,CC(C)[C@@H](C)c1ccccc1
ZINC000002577405,Clc1cccc([C@@H]2CCCCN2)c1
ZINC000001760834,c1ccc2c(c1)CCc1ccccc1C2
ZINC000032139821,CC(C)(C)c1cc(Cl)ccc1N
ZINC000001697889,CCCCCC1CCC(C(=O)O)CC1
ZINC000021019777,CC(C)Oc1ccccc1CCl
ZINC000021982994,Clc1ncc(-c2ccccc2)s1
ZINC000084324971,CC(C)C[C@@H](C=O)c1ccccc1
ZINC000043318370,COc1ccc(Cl)c(N=[N+]=[N-])c1
ZINC000002508328,CN[C@@H](C)c1cccc2ccccc12
ZINC000036532768,CC(C)c1ccc(Cl)c(C(=O)O)c1
ZINC000002168489,CSc1cccc(N=C=S)c1
ZINC000005766755,C=C/C=C/[C@@H]1C(C)=CC(=O)CC1(C)C
ZINC000083822175,C[C@@H]1CCCC[C@H]1CBr
ZINC000001724775,C=C(C)CCC[C@H](C)CCOC(C)=O
ZINC000004204892,CCCCCNCc1ccc(F)cc1
ZINC000001259657,Cc1cccc(-c2cccc(CO)c2)c1
ZINC000141882289,CCCC[C@@H](CCC)CCCO
ZINC000055161541,Fc1cc(Cl)ccc1C(F)(F)F
ZINC000004577431,CCOC(=O)[C@H](CC)C1=CCCCC1
ZINC000002245275,C=CCc1ccccc1Br
ZINC000019941993,Fc1ccc(NC2CCCC2)cc1
ZINC000041204865,NCc1ccc(C2CCCCC2)cc1
ZINC000058621126,Fc1ccc(F)c2c1CC[C@H]2Cl
ZINC000124689942,C=Cc1ccc(C(F)F)cc1
ZINC000083822173,C[C@H]1CCCC[C@@H]1CBr
ZINC000001765470,CCCCC[C@H](O)CCCC
ZINC000071790041,C=Cc1cc(C(F)(F)F)ccc1F
ZINC000100779594,CC1=CC[C@H](C)[C@H](C)[C@]12C=C[C@@H](C)O2
ZINC000032099257,Cc1cc(C)c2ccc(C)nc2c1
ZINC000000309242,CCOc1cc(C)c(N)cc1C(C)C
ZINC000001845652,c1ccc(-c2cccs2)cc1
ZINC000002007837,CCCCCC(=O)c1ccc(N)cc1
ZINC000001872787,Cc1ccc(C2(C#N)CCCC2)cc1
ZINC000000164692,S=C=Nc1ccccc1Cl
ZINC000005739598,Cc1ccc(-c2cccc(CN)c2)cc1
ZINC000004654667,CC(=O)OC1(C)CCC(=C(C)C)CC1
ZINC000002555807,C#Cc1ccc(CCCC)cc1
ZINC000032297516,Cc1cc(Br)c(C)s1
ZINC000001587629,CC1=CC(=O)C[C@@H](c2ccccc2)C1
ZINC000100363345,FC(F)=C[C@@H]1C[C@H]2CC[C@H]1C2
ZINC000004206614,CC(C)c1ccc([C@H](N)C(C)C)cc1
ZINC000006037416,CC1=CC[C@H](C)[C@@H](C)[C@]12C=C[C@H](C)O2
ZINC000001695467,CCCCCOc1ccc(C=O)cc1
ZINC000054959949,Brc1cccc(C2CC2)c1
ZINC000008326037,CC[C@@H](C)NCc1ccccc1Cl
ZINC000034768509,Oc1cc(Cl)ccc1C(F)(F)F
ZINC000001840973,Clc1ccc(Br)s1
ZINC000034974894,[N-]=[N+]=Nc1cccc2cccnc12
ZINC000041205088,OCc1ccc(C2CCCCC2)cc1
ZINC000032099450,CCc1ccc2nccc(Cl)c2c1
ZINC000006269478,Oc1ccccc1NC1CCCCC1
ZINC000000388093,COCc1c(Cl)cccc1Cl
ZINC000061825967,CC1(C)CCc2ccccc2[C@@H](N)C1
ZINC000008411176,Cc1ccc(N)c(-c2ccccc2)c1
ZINC000001586770,CCCCOCc1ccccc1
ZINC000095719219,CC(C)P(Cl)C(C)C
ZINC000000356516,c1ccc2c(c1)CNc1ccccc1O2
ZINC000016576886,Oc1cccc(CNc2ccccc2)c1
ZINC000001693393,CC(=O)c1cc(Cl)ccc1Cl
ZINC000003860805,CC1=Nc2ccccc2C1(C)C
ZINC000000561038,CC(C)C(=O)c1c[nH]c2ccccc12
ZINC000004476041,Cc1cc(C=O)c(C)n1C1CCCC1
ZINC000002144727,CCC(=O)c1ccc(CC(C)C)cc1
ZINC000005226795,O=C/C(=C/c1ccco1)c1ccccc1
ZINC000085384890,Cc1cc(C(F)(F)F)cnc1Cl
ZINC000000410249,C[C@H](O)c1cc(Cl)ccc1Cl
ZINC000004521484,CC(=O)O[C@H]1C[C@H](C)CC[C@H]1C(C)C
ZINC000082815843,CCC(=O)c1cccc(Cl)c1F
ZINC000087198226,C=Cc1ccc(F)c(Cl)c1
ZINC000001690413,ClCCCCCCCl
ZINC000022115744,Clc1ccccc1-c1cc[nH]c1
ZINC000002015919,CCCCC[C@H](C)Cl
ZINC000204559989,C[Si](C)(C)CCc1ccc(N)cc1
ZINC000000158339,Clc1cc(Cl)nc(Cl)c1
ZINC000001627272,CC[N+](CC)(CC)c1ccccc1
ZINC000032099454,Cc1ccc2c(Cl)ccnc2c1
ZINC000032002754,Cc1ccc(N)cc1-c1ccccc1
ZINC000001039556,Cc1cc(C(C)(C)C)cc(C)c1C#N
ZINC000034784385,CCCCCc1cc(O)cc(O)c1C
ZINC000006031128,C[C@@H]1CC[C@H]2C[C@@H]1SC2(C)C
ZINC000100075610,CC1(C)C[C@]2(C)CC[C@@H]1C2
ZINC000064633817,C=C(C)[C@@H]1CC[C@@H](C)[C@@](C)(OO)C1
ZINC000004787588,C1CCCCCCNCCCCC1
ZINC000044184946,Cc1c(Cl)cc(F)c2cc[nH]c12
ZINC000034263366,CCCC[C@H](C)CCCCCO
ZINC000038647448,CCCC/C=C\CCOC(=O)CC
ZINC000001693787,CO[C@@H](CCCl)c1ccc(C)cc1
ZINC000002578906,CC(C)CCCCCCCCO
ZINC000020522381,COc1ccc(CCl)cc1Cl
ZINC000000968246,Cc1ccc(C(C)C)cc1
ZINC000015014322,CC(C)C(=O)c1ccc2c(c1)CCC2
ZINC000072099244,CC/C(C)=C/[C@H](C)CC
ZINC000013829462,C[C@@H]1CCC[C@]2(C)CCCC[C@@]12O
ZINC000000407082,Sc1c(Cl)cccc1Cl
ZINC000021303075,CC(C)c1ccccc1S
ZINC000002529925,C[C@](F)(Cl)C(Cl)(Cl)Cl
ZINC000003734958,Fc1ccccc1[C@@H]1CCCCCN1
ZINC000019877371,Cc1ccc(NCC(C)C)c(C)c1
ZINC000002037271,CCCCN[C@@H](C)c1ccccc1
ZINC000068576065,CCc1ccc([C@@H]2CCCCCN2)o1
ZINC000000167078,Sc1ccc(Cl)cc1Cl
ZINC000034402397,CC(C)=CCC[C@H](C)[C@H](C)C=O
ZINC000001722879,C[C@]1(O)CCCC[C@H]1c1ccccc1
ZINC000032149319,CC(C)(C)c1cc(Cl)ccc1O
ZINC000062719677,C[C@H]1CC(=O)C[C@@H](c2ccccc2)C1
ZINC000012359699,CNCc1ccccc1-c1ccccc1
ZINC000004529333,CCCCCC[C@H]1CCCC(=O)O1
ZINC000003075424,CC(C)(C#N)C1CCCCC1
ZINC000002145460,CC(C)(C)CC(C)(C)Cl
ZINC000089196516,CC(C)c1cc(Cl)c2cn[nH]c2c1
ZINC000000167054,CNc1ccc(Cl)c(Cl)c1
ZINC000000388165,N#CCc1c(Cl)cccc1Cl
ZINC000001850458,CCCCCCC[C@@H]1C[C@H](C)OC1=O
ZINC000098095527,CCc1cc(Cl)c(Cl)cc1O
ZINC000001688258,CC(=O)c1cccc2ccccc12
ZINC000032007417,CC(C)CC(=O)c1ccc(F)cc1
